country,year,incomeClass,gdpGr,prodTotGr,prodAgGr,prodIndGr,prodServGr,empTotGr,empAgGr,empIndGr,empServGr
Afghanistan,2002,L,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,2003,L,8.44416322679218,1.7768471881701813,NA,NA,NA,5.561775826628717,NA,NA,NA
Afghanistan,2004,L,1.05555578746555,-3.9266823109728644,NA,NA,NA,4.610206406965642,NA,NA,NA
Afghanistan,2005,L,11.1752702416587,6.1274188991204985,NA,NA,NA,4.654004034281854,NA,NA,NA
Afghanistan,2006,L,5.55413762257501,2.6653905102988102,NA,NA,NA,2.6177870606006897,NA,NA,NA
Afghanistan,2007,L,13.7402049898513,10.858344457085193,NA,NA,NA,3.196877489161527,NA,NA,NA
Afghanistan,2008,L,3.61136839226168,1.7335329503541408,NA,NA,NA,1.847125943457753,NA,NA,NA
Afghanistan,2009,L,21.0206487363678,15.683348294984002,NA,NA,NA,3.750073122921914,NA,NA,NA
Afghanistan,2010,L,8.43329048161792,5.821785548235047,NA,NA,NA,2.411153191715771,NA,NA,NA
Afghanistan,2011,L,6.11368516942299,2.1685013968005804,NA,NA,NA,3.7351952370162356,NA,NA,NA
Afghanistan,2012,L,14.4347412879524,9.137895270299705,NA,NA,NA,4.674407185788565,NA,NA,NA
Afghanistan,2013,L,1.95912289275337,-1.9404595306387544,NA,NA,NA,3.866434835619038,NA,NA,NA
Afghanistan,2014,L,1.31253090764642,-2.609518486825767,NA,NA,NA,4.518073224076714,NA,NA,NA
Albania,1992,LM,-7.19999998650893,-2.9671827847422714,NA,NA,NA,-4.10813507500684,NA,NA,NA
Albania,1993,LM,9.60000001192878,16.507852201072126,NA,NA,NA,-4.697479801314885,NA,NA,NA
Albania,1994,LM,8.29999999672621,12.133930446641923,NA,NA,NA,-0.5952539608152217,NA,NA,NA
Albania,1995,L,13.2999999863389,5.125738510218867,NA,NA,NA,-0.26973304676153464,NA,NA,NA
Albania,1996,L,9.09999999999984,10.837761772260828,NA,NA,NA,1.1390375702588957,NA,NA,NA
Albania,1997,L,-10.8378557343801,-11.25326860784777,NA,NA,NA,1.5356516766732438,NA,NA,NA
Albania,1998,LM,9.00885253954446,9.41729577059826,NA,NA,NA,-2.4497992810817157,NA,NA,NA
Albania,1999,L,13.501173375611,14.14187358859964,NA,NA,NA,-0.6953892496984865,NA,NA,NA
Albania,2000,LM,6.66662051466618,3.514588068161878,NA,NA,NA,2.49524349518602,NA,NA,NA
Albania,2001,LM,7.94033142118306,21.744654399573367,15.210453744430579,32.33922166965996,24.04177379500836,-11.357122774482404,-10.863292201010696,-12.700200491551465,-11.76941850522155
Albania,2002,LM,4.23137101197186,-7.051984577462661,13.726425818564518,-55.314546675150275,-28.36010772700504,12.283522788711538,-10.266487490090817,136.65911758405218,49.011778885983965
Albania,2003,LM,5.77349056968094,5.626773419435422,1.9128038038227662,28.622533913396467,-5.8005764680037855,0.31580426462633404,1.011229468195185,-1.8808975981590534,0.6690283251413305
