countrycode,country,year,gdppc,prodag,prodind,prodserv,incomeClass
BLR,Belarus,2013,6330.854330282329,13909.033203125,15850.7724609375,11090.470703125,UM
BLR,Belarus,2014,6428.3956321931355,NA,NA,NA,UM
BEL,Belgium,1991,33647.09612459904,NA,NA,NA,H
BEL,Belgium,1992,34023.79748103054,NA,NA,NA,H
BEL,Belgium,1993,33565.156867165955,NA,NA,NA,H
BEL,Belgium,1994,34541.67425398262,NA,NA,NA,H
BEL,Belgium,1995,35291.41863868742,28560.17578125,68248.0703125,94184.6484375,H
BEL,Belgium,1996,35783.67914523764,28634.55078125,71623.5859375,94468.8828125,H
BEL,Belgium,1997,37021.752140742334,29071.970703125,75784.8046875,95562.0546875,H
BEL,Belgium,1998,37672.5704824739,36577.984375,77420.2734375,95810.28125,H
BEL,Belgium,1999,38925.54383500252,34211.359375,80705.296875,94716.828125,H
BEL,Belgium,2000,40242.313670356794,45051.90234375,82361.5390625,93599.0,H
BEL,Belgium,2001,40429.56816959955,58991.6796875,85741.171875,95561.4296875,H
BEL,Belgium,2002,40965.35015769119,46654.71875,84694.1875,97587.875,H
BEL,Belgium,2003,41110.17658192602,47831.3125,88383.953125,97557.2109375,H
BEL,Belgium,2004,42420.46099472055,38949.48828125,90421.96875,99201.125,H
BEL,Belgium,2005,43071.27065281346,40762.00390625,90890.1796875,98682.671875,H
BEL,Belgium,2006,43857.59930942926,46415.84765625,93035.7109375,100029.1796875,H
BEL,Belgium,2007,45015.86684090373,47651.48046875,96010.3828125,99996.046875,H
BEL,Belgium,2008,44995.321501799874,56760.421875,93358.875,100371.09375,H
BEL,Belgium,2009,43614.89204769936,55722.84375,92624.015625,98162.9921875,H
BEL,Belgium,2010,44382.87976834919,63779.21875,95908.0546875,98245.625,H
BEL,Belgium,2011,44558.10950067427,69005.640625,98221.6484375,98912.6328125,H
BEL,Belgium,2012,44305.958152740684,74510.9296875,103726.171875,97025.578125,H
BEL,Belgium,2013,44091.09702894838,55580.32421875,103842.859375,97131.7890625,H
BEL,Belgium,2014,44469.83285782775,66530.1875,106999.75,97025.6484375,H
BLZ,Belize,1991,3086.6647800415203,NA,NA,NA,LM
BLZ,Belize,1992,3401.3273341177583,NA,NA,NA,LM
BLZ,Belize,1993,3554.5592936923035,5531.0107421875,11326.13671875,12354.669921875,LM
BLZ,Belize,1994,3488.4501540683673,6007.25439453125,11080.974609375,12476.916015625,LM
BLZ,Belize,1995,3421.2767821455072,4871.197265625,11548.3203125,12516.3896484375,LM
BLZ,Belize,1996,3361.1515822455067,4719.078125,11313.1142578125,12219.5595703125,LM
BLZ,Belize,1997,3355.708494970243,4538.63818359375,10092.4736328125,12452.00390625,LM
BLZ,Belize,1998,3350.0147252596894,5378.6728515625,9681.955078125,11532.6962890625,LM
BLZ,Belize,1999,3510.984704629632,5084.560546875,10508.802734375,11991.8037109375,LM
BLZ,Belize,2000,3835.770818145467,NA,NA,NA,LM
BLZ,Belize,2001,3906.8836085131798,NA,NA,NA,LM
BLZ,Belize,2002,3993.8828288097047,NA,NA,NA,LM
BLZ,Belize,2003,4254.047594394214,NA,NA,NA,LM
BLZ,Belize,2004,4339.664611617365,8398.70703125,11871.5029296875,11976.0927734375,UM
BLZ,Belize,2005,4338.4926103387525,9696.021484375,10164.0,11851.5205078125,UM
BLZ,Belize,2006,4420.661985748265,NA,NA,NA,UM
BLZ,Belize,2007,4354.9231173957805,NA,NA,NA,UM
BLZ,Belize,2008,4381.575323693481,NA,NA,NA,UM
BLZ,Belize,2009,4307.417963276234,NA,NA,NA,UM
BLZ,Belize,2010,4344.136669060879,NA,NA,NA,LM
BLZ,Belize,2011,4333.275092780703,NA,NA,NA,LM
BLZ,Belize,2012,4395.055842222631,NA,NA,NA,LM
BLZ,Belize,2013,4355.927356052352,NA,NA,NA,LM
BLZ,Belize,2014,4436.884926547424,NA,NA,NA,UM
BEN,Benin,1991,610.0925028070438,NA,NA,NA,L
BEN,Benin,1992,605.2808361139112,NA,NA,NA,L
BEN,Benin,1993,617.1739509269054,NA,NA,NA,L
BEN,Benin,1994,607.4060270264325,NA,NA,NA,L
BEN,Benin,1995,622.7248981247267,NA,NA,NA,L
BEN,Benin,1996,629.5988032570382,NA,NA,NA,L
BEN,Benin,1997,646.3460308334952,NA,NA,NA,L
BEN,Benin,1998,652.9393207694843,NA,NA,NA,L
BEN,Benin,1999,668.0197263880036,NA,NA,NA,L
BEN,Benin,2000,685.9105653304762,NA,NA,NA,L
BEN,Benin,2001,699.7613277242789,NA,NA,NA,L
BEN,Benin,2002,708.5762268883451,NA,NA,NA,L
BEN,Benin,2003,708.9857234175613,1013.94873046875,5594.326171875,1570.2279052734375,L
BEN,Benin,2004,716.3635734001627,NA,NA,NA,L
BEN,Benin,2005,705.510804305601,NA,NA,NA,L
BEN,Benin,2006,710.6580936352906,NA,NA,NA,L
BEN,Benin,2007,730.3729389471378,NA,NA,NA,L
BEN,Benin,2008,743.4128272697079,NA,NA,NA,L
BEN,Benin,2009,738.639031868781,NA,NA,NA,L
BEN,Benin,2010,732.9536227266743,944.36346435546875,3987.264892578125,1836.7923583984375,L
BEN,Benin,2011,733.8648932313455,NA,NA,NA,L
BEN,Benin,2012,747.2761596549615,NA,NA,NA,L
BEN,Benin,2013,777.6012497183845,NA,NA,NA,L
BEN,Benin,2014,806.8738707332525,NA,NA,NA,L
BMU,Bermuda,1991,61503.638358957214,NA,NA,NA,H
BMU,Bermuda,1992,61913.77723483811,NA,NA,NA,H
BMU,Bermuda,1993,63435.47315136969,NA,NA,NA,H
BMU,Bermuda,1994,63374.76684542304,NA,NA,NA,H
BMU,Bermuda,1995,65690.9641699689,NA,NA,NA,H
BMU,Bermuda,1996,66969.93314342404,NA,NA,NA,H
BMU,Bermuda,1997,69624.4363363497,NA,NA,NA,H
BMU,Bermuda,1998,71810.38407227602,NA,NA,NA,H
BMU,Bermuda,1999,73825.18484536225,NA,NA,NA,H
BMU,Bermuda,2000,79988.35001156825,NA,NA,NA,H
BMU,Bermuda,2001,84844.73838082643,NA,NA,NA,H
BMU,Bermuda,2002,83048.80311190597,NA,NA,NA,H
BMU,Bermuda,2003,85321.2432651983,NA,NA,NA,H
BMU,Bermuda,2004,86733.37007239035,NA,NA,NA,H
BMU,Bermuda,2005,87616.38596918042,NA,NA,NA,H
BMU,Bermuda,2006,91944.87381366619,NA,NA,NA,H
BMU,Bermuda,2007,94029.60802975157,NA,NA,NA,H
BMU,Bermuda,2008,94903.19153445,NA,NA,NA,H
BMU,Bermuda,2009,89391.21117599022,NA,NA,NA,H
BMU,Bermuda,2010,88207.3275597322,NA,NA,NA,H
BMU,Bermuda,2011,86001.17117233953,NA,NA,NA,H
BMU,Bermuda,2012,81547.85523520086,NA,NA,NA,H
BMU,Bermuda,2013,79251.7816637313,NA,NA,NA,H
BTN,Bhutan,1991,789.8233506980451,NA,NA,NA,L
BTN,Bhutan,1992,836.4766805132696,NA,NA,NA,L
BTN,Bhutan,1993,868.2813635154251,NA,NA,NA,L
BTN,Bhutan,1994,924.5768548141044,NA,NA,NA,L
BTN,Bhutan,1995,994.8166992648052,NA,NA,NA,L
BTN,Bhutan,1996,1043.0472782687334,NA,NA,NA,L
BTN,Bhutan,1997,1081.0801434829439,NA,NA,NA,L
BTN,Bhutan,1998,1117.996927219887,NA,NA,NA,L
BTN,Bhutan,1999,1174.4974151039773,NA,NA,NA,L
BTN,Bhutan,2000,1220.753535746043,NA,NA,NA,L
BTN,Bhutan,2001,1283.1541424461832,NA,NA,NA,L
BTN,Bhutan,2002,1378.9339960909344,NA,NA,NA,L
BTN,Bhutan,2003,1441.1440662855782,1180.6182861328125,49302.6328125,6701.00244140625,L
BTN,Bhutan,2004,1483.3826254895803,NA,NA,NA,L
BTN,Bhutan,2005,1547.7279258502913,2009.409423828125,7381.8955078125,3427.6787109375,L
BTN,Bhutan,2006,1614.6654104142708,1362.3109130859375,17400.60546875,4666.94677734375,L
BTN,Bhutan,2007,1863.4503558545275,NA,NA,NA,L
BTN,Bhutan,2008,1914.3298549298981,NA,NA,NA,LM
BTN,Bhutan,2009,2004.733454640524,1255.6856689453125,29299.435546875,5684.46875,LM
BTN,Bhutan,2010,2201.2930777893553,1335.052001953125,30193.552734375,5100.67724609375,LM
BTN,Bhutan,2011,2336.0739513408266,1311.421142578125,22167.8515625,6182.01513671875,LM
BTN,Bhutan,2012,2416.713617565644,1245.0467529296875,24331.380859375,6288.61669921875,LM
BTN,Bhutan,2013,2432.7516061747046,1379.9154052734375,19362.482421875,5571.20166015625,LM
BTN,Bhutan,2014,2530.770611986789,NA,NA,NA,LM
BOL,Bolivia,1991,1401.9083520116562,28727.9296875,3679.036865234375,2355.39453125,LM
BOL,Bolivia,1992,1397.1815003685513,23432.791015625,3484.5966796875,2512.13330078125,LM
BOL,Bolivia,1993,1428.3659204653115,26072.84375,3954.062255859375,2392.9072265625,LM
BOL,Bolivia,1994,1465.803450574261,32046.94921875,3826.186767578125,2455.182861328125,LM
BOL,Bolivia,1995,1504.3963862229218,22933.63671875,4096.79638671875,2458.113525390625,LM
BOL,Bolivia,1996,1539.3444863130005,9758.9169921875,4113.6943359375,2569.798095703125,LM
BOL,Bolivia,1997,1584.116197842201,9020.9541015625,3865.496826171875,2658.1826171875,LM
BOL,Bolivia,1998,1631.5743083538846,NA,NA,NA,LM
BOL,Bolivia,1999,1607.2104737014827,1294.99267578125,5776.3486328125,4175.16650390625,LM
BOL,Bolivia,2000,1616.539177768862,1327.3446044921875,5932.8876953125,4121.578125,LM
BOL,Bolivia,2001,1613.410246304064,1194.4229736328125,6850.0029296875,4309.87255859375,LM
BOL,Bolivia,2002,1623.5191688772406,1225.2589111328125,6052.03369140625,4301.23974609375,LM
BOL,Bolivia,2003,1637.808503622285,1466.6163330078125,5465.06201171875,4014.139404296875,LM
BOL,Bolivia,2004,1676.2281468897768,1416.876708984375,5598.61669921875,3981.148193359375,LM
BOL,Bolivia,2005,1720.0997726498092,1336.37353515625,6223.53076171875,4239.4638671875,LM
BOL,Bolivia,2006,1771.9447776405273,1327.2752685546875,7191.92138671875,4164.34033203125,LM
BOL,Bolivia,2007,1821.7898875423582,1405.2659912109375,6648.1669921875,4099.28564453125,LM
BOL,Bolivia,2008,1901.8877168409924,1446.824951171875,7228.435546875,3850.5927734375,LM
BOL,Bolivia,2009,1933.7299956837878,1573.038330078125,6970.73291015625,3847.795654296875,LM
BOL,Bolivia,2010,1981.1601052570093,NA,NA,NA,LM
BOL,Bolivia,2011,2051.173661526193,NA,NA,NA,LM
BOL,Bolivia,2012,2122.434727914355,NA,NA,NA,LM
BOL,Bolivia,2013,2231.548691423049,NA,NA,NA,LM
BOL,Bolivia,2014,2317.3168623668075,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,1994,690.9163823990984,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,1995,858.9342201075286,NA,NA,NA,L
BIH,Bosnia and Herzegovina,1996,1652.2523356850488,NA,NA,NA,L
BIH,Bosnia and Herzegovina,1997,2238.8413965540904,NA,NA,NA,L
BIH,Bosnia and Herzegovina,1998,2590.4694070071328,NA,NA,NA,L
BIH,Bosnia and Herzegovina,1999,2832.7842791061134,NA,NA,NA,L
BIH,Bosnia and Herzegovina,2000,2981.898543410034,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2001,3107.474348321363,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2002,3264.78128957108,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2003,3387.3975854512314,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2004,3585.9884953564565,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2005,3892.4220814025102,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2006,4096.2964480572555,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2007,4328.8048385809225,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2008,4566.884170525165,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2009,4438.151361551355,NA,NA,NA,LM
BIH,Bosnia and Herzegovina,2010,4475.08813004565,NA,NA,NA,UM
BIH,Bosnia and Herzegovina,2011,4519.206749676193,NA,NA,NA,UM
BIH,Bosnia and Herzegovina,2012,4481.584290027713,NA,NA,NA,UM
BIH,Bosnia and Herzegovina,2013,4594.746038820845,NA,NA,NA,UM
BIH,Bosnia and Herzegovina,2014,4651.7295719539225,NA,NA,NA,UM
BWA,Botswana,1991,4024.6981937290175,NA,NA,NA,LM
BWA,Botswana,1992,4027.647594884582,NA,NA,NA,LM
BWA,Botswana,1993,3995.6510826880044,NA,NA,NA,UM
BWA,Botswana,1994,4036.28595271248,NA,NA,NA,UM
BWA,Botswana,1995,4218.222023790906,NA,NA,NA,LM
BWA,Botswana,1996,4365.7149908474275,2994.67431640625,22453.908203125,10083.9150390625,LM
BWA,Botswana,1997,4618.650636899923,NA,NA,NA,LM
BWA,Botswana,1998,4562.553143887447,1878.5848388671875,25564.962890625,10860.7451171875,LM
BWA,Botswana,1999,4915.006641349349,NA,NA,NA,UM
BWA,Botswana,2000,4931.269888882578,1739.812744140625,29161.470703125,10883.78515625,UM
BWA,Botswana,2001,4870.835023611809,3039.522705078125,23734.029296875,10499.533203125,UM
BWA,Botswana,2002,5096.663971846862,NA,NA,NA,UM
BWA,Botswana,2003,5262.430352383213,1627.9317626953125,29477.623046875,12053.8701171875,UM
BWA,Botswana,2004,5330.298647239975,NA,NA,NA,UM
BWA,Botswana,2005,5488.707841054469,NA,NA,NA,UM
BWA,Botswana,2006,5848.416125262947,1096.177490234375,42206.75,12209.06640625,UM
BWA,Botswana,2007,6218.645322327743,NA,NA,NA,UM
BWA,Botswana,2008,6481.137951878837,NA,NA,NA,UM
BWA,Botswana,2009,5867.85777015088,NA,NA,NA,UM
BWA,Botswana,2010,6244.002573872715,1437.1356201171875,27763.2578125,14952.486328125,UM
BWA,Botswana,2011,6488.97012666482,NA,NA,NA,UM
BWA,Botswana,2012,6641.12542354804,NA,NA,NA,UM
BWA,Botswana,2013,7149.511662285866,NA,NA,NA,UM
BWA,Botswana,2014,7234.234273812371,NA,NA,NA,UM
BRA,Brazil,1991,7896.887103471514,NA,NA,NA,UM
BRA,Brazil,1992,7735.464615289779,2485.52294921875,23188.818359375,20913.025390625,UM
BRA,Brazil,1993,7971.504595396264,2526.24609375,24014.90234375,20805.001953125,UM
BRA,Brazil,1994,8268.472117933043,NA,NA,NA,UM
BRA,Brazil,1995,8501.340121940479,2858.15185546875,27228.9140625,20164.8671875,UM
BRA,Brazil,1996,8555.07161012729,3176.529052734375,26684.28125,21080.291015625,UM
BRA,Brazil,1997,8709.028271220026,3150.02587890625,27036.01171875,21030.458984375,UM
BRA,Brazil,1998,8604.09243639041,3336.154541015625,26083.83203125,20896.580078125,UM
BRA,Brazil,1999,8512.823183884973,3349.065673828125,25784.3515625,20782.306640625,UM
BRA,Brazil,2000,8730.14729793926,4420.06884765625,24298.57421875,19851.294921875,UM
BRA,Brazil,2001,8743.909691302104,4109.021484375,24947.1171875,19965.962890625,UM
BRA,Brazil,2002,8880.166123507108,4285.8681640625,23368.427734375,20430.720703125,UM
BRA,Brazil,2003,8855.15207771406,4552.7939453125,23608.00390625,20204.529296875,UM
BRA,Brazil,2004,9240.040323679159,4404.01171875,24462.53515625,20559.92578125,LM
BRA,Brazil,2005,9416.363870950747,4446.73095703125,23865.8203125,20722.330078125,LM
BRA,Brazil,2006,9675.389006412277,4844.57763671875,23863.0390625,20745.18359375,LM
BRA,Brazil,2007,10151.842720071534,5194.26123046875,24274.609375,21481.78125,LM
BRA,Brazil,2008,10560.211451235853,5619.45751953125,23923.083984375,21820.166015625,UM
BRA,Brazil,2009,10443.319812044097,5510.111328125,23199.98046875,21770.765625,UM
BRA,Brazil,2010,11121.42095414956,NA,22940.37890625,18179.5625,UM
BRA,Brazil,2011,11446.60090533273,6395.46923828125,25778.05078125,22036.5859375,UM
BRA,Brazil,2012,11557.267368940617,6538.44091796875,23994.115234375,22129.95703125,UM
BRA,Brazil,2013,11797.449411959291,7069.61572265625,24410.0234375,22447.22265625,UM
BRA,Brazil,2014,11705.431155554827,NA,23662.482421875,18335.361328125,UM
BRN,Brunei Darussalam,1991,33780.60085894728,23383.40625,283661.3125,27290.126953125,Missing
BRN,Brunei Darussalam,1992,34396.13091813803,NA,NA,NA,H
BRN,Brunei Darussalam,1993,33547.7043194866,NA,NA,NA,H
BRN,Brunei Darussalam,1994,33675.186038369706,NA,NA,NA,H
BRN,Brunei Darussalam,1995,34278.560372600135,NA,NA,NA,H
BRN,Brunei Darussalam,1996,34397.827473223115,NA,NA,NA,H
BRN,Brunei Darussalam,1997,33093.35348407133,NA,NA,NA,H
BRN,Brunei Darussalam,1998,32168.356865603673,NA,NA,NA,H
BRN,Brunei Darussalam,1999,32439.806852928414,NA,NA,NA,H
BRN,Brunei Darussalam,2000,32683.65640693988,NA,NA,NA,H
BRN,Brunei Darussalam,2001,32930.96371776187,37005.42578125,268019.875,23906.12109375,H
BRN,Brunei Darussalam,2002,33577.61189655808,NA,NA,NA,H
BRN,Brunei Darussalam,2003,33942.40877470248,NA,NA,NA,H
BRN,Brunei Darussalam,2004,33524.439091739434,NA,NA,NA,H
BRN,Brunei Darussalam,2005,33078.79432745186,NA,NA,NA,H
BRN,Brunei Darussalam,2006,33946.20769584362,NA,NA,NA,H
BRN,Brunei Darussalam,2007,33425.862020768844,NA,NA,NA,H
BRN,Brunei Darussalam,2008,32232.876923090567,NA,NA,NA,H
BRN,Brunei Darussalam,2009,31149.25128499996,NA,NA,NA,H
BRN,Brunei Darussalam,2010,31453.22439653539,NA,NA,NA,H
BRN,Brunei Darussalam,2011,32031.868719703172,NA,NA,NA,H
BRN,Brunei Darussalam,2012,31851.70062053187,NA,NA,NA,H
BRN,Brunei Darussalam,2013,30838.372082602804,NA,NA,NA,H
BRN,Brunei Darussalam,2014,29691.40487764835,NA,NA,NA,H
BGR,Bulgaria,1991,3798.163531789348,6765.650390625,22315.3203125,15189.400390625,LM
BGR,Bulgaria,1992,3559.970680967784,5093.05029296875,21407.837890625,10395.806640625,LM
BGR,Bulgaria,1993,3535.363679565321,3802.698974609375,23561.013671875,11382.8203125,LM
BGR,Bulgaria,1994,3611.881633323998,3944.374755859375,26126.759765625,10788.4306640625,LM
BGR,Bulgaria,1995,3731.7725865411053,4224.62646484375,24752.099609375,10664.2998046875,LM
BGR,Bulgaria,1996,3811.0852566601343,2576.286376953125,6659.212890625,15006.5380859375,LM
BGR,Bulgaria,1997,3792.1798818491584,NA,NA,NA,LM
BGR,Bulgaria,1998,3951.184756044539,NA,NA,NA,LM
BGR,Bulgaria,1999,3750.4915250813597,NA,NA,NA,LM
BGR,Bulgaria,2000,3957.926619921663,7653.77392578125,8425.193359375,10985.6875,LM
BGR,Bulgaria,2001,4203.171748272869,10747.97265625,9070.498046875,11009.66796875,LM
BGR,Bulgaria,2002,4542.1000837826905,10318.947265625,9581.1630859375,12277.966796875,LM
BGR,Bulgaria,2003,4800.123983258599,9810.724609375,10051.1728515625,12268.697265625,LM
BGR,Bulgaria,2004,5142.667517148237,9898.576171875,9873.9638671875,12644.994140625,LM
BGR,Bulgaria,2005,5544.199977342052,10477.306640625,9937.8916015625,13662.236328125,LM
BGR,Bulgaria,2006,5950.033647045436,10826.0986328125,10209.9052734375,13822.591796875,LM
BGR,Bulgaria,2007,6537.210433599225,8218.5224609375,10872.3515625,14842.5,LM
BGR,Bulgaria,2008,6955.014958491266,10826.7978515625,10844.28125,15112.986328125,UM
BGR,Bulgaria,2009,6704.589878242071,10474.15234375,11215.6181640625,15180.62109375,UM
BGR,Bulgaria,2010,6752.552177748818,10573.859375,11790.2392578125,16147.8740234375,UM
BGR,Bulgaria,2011,6903.637338007743,10933.59765625,13623.03515625,16313.958984375,UM
BGR,Bulgaria,2012,6960.202454674049,10719.16015625,13888.84375,16192.8759765625,UM
BGR,Bulgaria,2013,7088.986760381807,10847.16015625,14600.1259765625,16367.599609375,UM
BGR,Bulgaria,2014,7239.900143161511,10662.521484375,14665.4287109375,16626.9765625,UM
BFA,Burkina Faso,1991,352.207426992059,NA,NA,NA,L
BFA,Burkina Faso,1992,343.6470610073059,NA,NA,NA,L
BFA,Burkina Faso,1993,346.03764877355724,NA,NA,NA,L
BFA,Burkina Faso,1994,341.1555772474012,352.54754638671875,5709.8466796875,3886.058837890625,L
BFA,Burkina Faso,1995,350.8886983417773,NA,NA,NA,L
BFA,Burkina Faso,1996,378.9129860235105,NA,NA,NA,L
BFA,Burkina Faso,1997,391.78269277395816,NA,NA,NA,L
BFA,Burkina Faso,1998,408.7880166428131,NA,NA,NA,L
BFA,Burkina Faso,1999,426.83974366588615,NA,NA,NA,L
BFA,Burkina Faso,2000,422.4437358270152,NA,NA,NA,L
BFA,Burkina Faso,2001,437.7192333505131,NA,NA,NA,L
BFA,Burkina Faso,2002,443.86844758982545,NA,NA,NA,L
BFA,Burkina Faso,2003,464.8621673542028,503.5447998046875,7236.28173828125,3292.567138671875,L
BFA,Burkina Faso,2004,471.6472321894331,NA,NA,NA,L
BFA,Burkina Faso,2005,497.4604336875359,505.2127380371094,7768.5556640625,3419.203125,L
BFA,Burkina Faso,2006,512.8158473420059,548.7381591796875,4489.65576171875,3392.6748046875,L
BFA,Burkina Faso,2007,525.4894663795036,598.49798583984375,2565.87353515625,2207.0087890625,L
BFA,Burkina Faso,2008,546.7633376612997,NA,NA,NA,L
BFA,Burkina Faso,2009,546.000400509875,NA,NA,NA,L
BFA,Burkina Faso,2010,574.4580892936557,NA,NA,NA,L
BFA,Burkina Faso,2011,593.8851421104991,NA,NA,NA,L
BFA,Burkina Faso,2012,613.7648474050826,NA,NA,NA,L
BFA,Burkina Faso,2013,617.777985720195,NA,NA,NA,L
BFA,Burkina Faso,2014,624.3425325585764,NA,NA,NA,L
BDI,Burundi,1991,324.9620565792211,NA,NA,NA,L
BDI,Burundi,1992,320.68820531594787,NA,NA,NA,L
BDI,Burundi,1993,294.4453478761135,NA,NA,NA,L
BDI,Burundi,1994,277.89900239555146,NA,NA,NA,L
BDI,Burundi,1995,251.58335184757533,NA,NA,NA,L
BDI,Burundi,1996,228.0073535812556,NA,NA,NA,L
BDI,Burundi,1997,221.34216260288602,NA,NA,NA,L
BDI,Burundi,1998,228.5972528965183,389.62213134765625,5928.7900390625,2208.82763671875,L
BDI,Burundi,1999,222.46939549188204,NA,NA,NA,L
BDI,Burundi,2000,215.89032400869493,NA,NA,NA,L
BDI,Burundi,2001,214.63076181420413,NA,NA,NA,L
BDI,Burundi,2002,217.49921050813117,NA,NA,NA,L
BDI,Burundi,2003,207.83340089691146,NA,NA,NA,L
BDI,Burundi,2004,210.47421207214435,NA,NA,NA,L
BDI,Burundi,2005,205.0720225253938,NA,NA,NA,L
BDI,Burundi,2006,208.64972744812906,NA,NA,NA,L
BDI,Burundi,2007,211.02168933525155,NA,NA,NA,L
BDI,Burundi,2008,213.95455738529938,NA,NA,NA,L
BDI,Burundi,2009,213.72009583404594,NA,NA,NA,L
BDI,Burundi,2010,214.23099084007544,NA,NA,NA,L
BDI,Burundi,2011,215.70893451795283,NA,NA,NA,L
BDI,Burundi,2012,216.96768301250535,NA,NA,NA,L
BDI,Burundi,2013,219.53293948078417,NA,NA,NA,L
BDI,Burundi,2014,222.31156361732195,NA,NA,NA,L
CPV,Cabo Verde,1991,934.6758702285824,NA,NA,NA,LM
CPV,Cabo Verde,1992,1010.4491030608411,NA,NA,NA,LM
CPV,Cabo Verde,1993,1068.7765297973483,NA,NA,NA,LM
CPV,Cabo Verde,1994,1239.0222428776287,NA,NA,NA,LM
CPV,Cabo Verde,1995,1377.3149874667686,NA,NA,NA,LM
CPV,Cabo Verde,1996,1493.8541244475712,NA,NA,NA,LM
CPV,Cabo Verde,1997,1618.2383868538345,NA,NA,NA,LM
CPV,Cabo Verde,1998,1777.0910225238379,NA,NA,NA,LM
CPV,Cabo Verde,1999,1931.9337152435007,NA,NA,NA,LM
CPV,Cabo Verde,2000,2161.8059324211745,NA,NA,NA,LM
CPV,Cabo Verde,2001,2167.465121607276,NA,NA,NA,LM
CPV,Cabo Verde,2002,2241.0055153302164,NA,NA,NA,LM
CPV,Cabo Verde,2003,2297.8668632722815,NA,NA,NA,LM
CPV,Cabo Verde,2004,2498.1125497654543,NA,NA,NA,LM
CPV,Cabo Verde,2005,2641.2878803915773,NA,NA,NA,LM
CPV,Cabo Verde,2006,2828.0629700097984,NA,NA,NA,LM
CPV,Cabo Verde,2007,3236.7087837547297,NA,NA,NA,LM
CPV,Cabo Verde,2008,3433.801673853614,NA,NA,NA,LM
CPV,Cabo Verde,2009,3370.332312836542,NA,NA,NA,LM
CPV,Cabo Verde,2010,3393.927491903788,NA,NA,NA,LM
CPV,Cabo Verde,2011,3494.561678071132,NA,NA,NA,LM
CPV,Cabo Verde,2012,3492.0933321937,NA,NA,NA,LM
CPV,Cabo Verde,2013,3484.1579462233067,NA,NA,NA,LM
CPV,Cabo Verde,2014,3535.3752625795364,NA,NA,NA,LM
KHM,Cambodia,1993,314.87602364851085,NA,NA,NA,L
KHM,Cambodia,1994,331.97806539490534,NA,NA,NA,L
KHM,Cambodia,1995,342.1590202123989,NA,NA,NA,L
KHM,Cambodia,1996,349.95441361569743,NA,NA,NA,L
KHM,Cambodia,1997,359.3015145803358,NA,NA,NA,L
KHM,Cambodia,1998,367.4861337762124,597.0560302734375,2848.657470703125,1701.0621337890625,L
KHM,Cambodia,1999,401.3649272431129,NA,NA,NA,L
KHM,Cambodia,2000,426.9030305791455,585.090576171875,2072.016357421875,1974.413818359375,L
KHM,Cambodia,2001,451.92175053164175,603.85150146484375,1749.763427734375,1926.237060546875,L
